Genes,Diseases,Word2vec,BERT,BioBERT,BioSentVec,Word2vec.Humans,BERT.Humans
PPFIBP2,myofibrillar_myopathy,0.4441592,0.8223879781,0.8108132701,0.1009221897,0.333920598,0.84385675
AGTR1,morphine_dependence,0.25727147,0.8514778112,0.8398086036,0.104031913,,0.8783841
CDX2,friedreich_ataxia,0.16168442,0.7907170248,0.7943831731,0.1033704877,0.3377374411,0.8424619
PCDH15,juvenile_myoclonic_epilepsy,0.24353074,0.8120027509,0.7799179878,0.1753302664,0.4440798163,0.82615805
SMAD3,diverticular_bleeding,0.1098264,0.7876028261,0.8181623874,0.04799114913,0.1785808206,0.8711702
IMPACT,benign_prostatic_hyperplasia,0.033784468,0.7959947023,0.6757370919,0.02028857172,-0.03781935573,0.75746816
UBB,glomerulonephritis,0.030821329,0.7798519037,0.7296634865,0.079382658,0.03326173127,0.8590664
GABARAPL1,homocystinuria,0.23970656,0.9247976194,0.8841354743,0.1507496089,0.3895848393,0.8820536
GGCX,kidney_calculi,0.2024503,0.8361520335,0.8154512793,0.1515733898,0.2143848687,0.8777885
SLC12A5,congenital_contractural_arachnodactyly,0.49459726,0.8450055152,0.8260485674,0.202045083,0.3658256531,0.8822453
BMP6,anasarca,0.1623072,0.8522472492,0.860730312,0.1309983134,0.2403216064,0.87278306
MAP3K2,testotoxicosis,0.14254609,0.807963477,0.8507597605,0.1993142515,,0.8388445
NNT,streptozotocin_diabetes,0.121469215,0.8262711662,0.7247513867,0.09609944373,,0.85419714
SOD3,swine_influenza,0.23241079,0.8175998324,0.8348897567,0.05165372416,,0.90389955
RTEL1,3c_syndrome,0.46134037,0.8696357887,0.8385100397,0.1414229423,,0.89665514
GFM1,osteoporosis,0.118200764,0.7919930913,0.7922673295,0.09963809699,0.08654070646,0.84604686
FAM83H,hepatoblastoma,0.23367223,0.7949428614,0.8224898999,0.1280477792,0.2847929299,0.8680974
LILRA5,neurogenic_inflammation,0.3731944,0.8567323972,0.8457821356,0.1783195585,0.4210534692,0.85144925
PPL,cirrhosis,0.21079284,0.7514681701,0.7748286375,0.00664622942,0.2982915044,0.8712492
RBM4,juvenile_myoclonic_epilepsy,0.18720981,0.7671954919,0.7763150049,0.1622498333,0.1307389438,0.87335664
CMBL,22q11_deletion_syndrome,0.3968472,0.8301936089,0.7375457814,0.09580273926,0.550886035,0.87526584
KRT5,end_stage_liver_disease,0.22392297,0.8101885354,0.8444788524,0.1179877967,0.3308709264,0.8651015
AKAP9,fine_tremor,0.14776309,0.8493173304,0.845517957,0.1204510257,0.4453855455,0.87979466
NR1D2,alcohol_use_disorder,0.2508803,0.809147112,0.8204956562,0.1674139053,0.2650562525,0.861976
ICAM1,dental_diseases,0.14982942,0.8576585143,0.8838687766,0.0315377526,0.2876229882,0.8641875
RASSF1,benign_prostatic_hyperplasia,0.23395653,0.8195131632,0.7868550124,0.2028589547,0.33306247,0.8193797
BTD,stevens-johnson_syndrome,0.07566794,0.7936611563,0.8176875369,0.07467496395,0.2399959564,0.8843022
TMPRSS2,occipital_lobe_epilepsy,0.1972642,0.7899340889,0.7882092132,0.1150708944,0.2063446343,0.85228246
ACTN3,soft_tissue_neoplasms,0.10040061,0.8521081775,0.7993625421,0.08076850325,0.09498567879,0.8675686
PKN3,prostatitis,0.20250425,0.8381071437,0.8363729332,0.13240619,,0.8732489
SSX2,demyelination,0.066779174,0.7752792783,0.8008161509,0.0910769701,0.1934426725,0.8477355
MPG,cerebral_atrophy,0.14397122,0.696750021,0.805462432,0.02854097635,0.1424785554,0.8270802
YAF2,gambling,0.04524486,0.8130083213,0.867799558,0.1058933437,,0.8818085
RTF1,catalepsy,0.04649274,0.7815183556,0.8516091447,0.1320343018,,0.88917613
NOVA1,infantile_hemangioma,0.4605819,0.761180971,0.7557439322,0.168289274,0.5169869065,0.83205533
AKAP3,alport_syndrome,0.24139425,0.8636612061,0.8691150713,0.1580314189,0.3311599195,0.8987414
PGAP6,hypercalcemia,-0.026436202,0.8168855535,0.8132879343,-0.0186997354,,0.82563937
CASP6,hemoglobinopathies,0.08292744,0.8508873625,0.8063126836,0.1077986807,0.2252233624,0.82671285
MSLN,retinal_vascular_tortuosity,0.35563773,0.7664116826,0.8085230275,0.08507264405,,0.83943224
GZMM,restrictive_cardiomyopathy,0.21579242,0.7920824819,0.7891336186,0.125897035,,0.81230795
FAM171B,hyperandrogenism,0.15145834,0.868992265,0.8236735852,0,0.1892214119,0.85070395
NECAP1,hallucinations,0.107523695,0.8599293583,0.8040242165,0.1187135056,0.1031872407,0.85596436
CCL18,atrial_standstill,0.24069041,0.8326447913,0.7987701699,0.01804072969,0.2367475629,0.8980365
IFI35,pseudoxanthoma_elasticum,0.21364763,0.826483911,0.8286031357,0.1215012372,,0.8665556
CASP3,cerebral_calcification,0.03004329,0.8749233078,0.8379678189,0.05870840326,0.1698665619,0.8897975
F13A1,septic_sacroiliitis,0.3580053,0.8809395901,0.83992453,0.04002204165,,0.878767
SEC61A1,fnaitp,0.17538072,0.9139854838,0.8619353208,0.08264700323,,0.90611553
ADAMTS3,johanson-blizzard_syndrome,0.4132622,0.8771128025,0.8601935166,0.1713615805,,0.8776777
SLIT1,hiv_coinfection,0.1579085,0.9165785409,0.8661341887,0.04064546898,,0.8677439
ARF4,cortical_malformations,0.30332932,0.7653419901,0.8410407511,0.1076889336,0.539198041,0.9213417
DCN,wernicke_encephalopathy,0.15954402,0.8167600057,0.755969211,0.03047930636,0.3748561144,0.8977174
SPINK13,hypokalemia,0.037897125,0.8671715677,0.7986185204,0.08937873691,,0.87165207
TRIB1,brachycephaly,0.26021636,0.8504091549,0.8370608043,0.167780742,0.471583128,0.8309516
MUTYH,drug_abuse,0.10386879,0.8081466019,0.8388033517,0.05099319667,0.1570304483,0.8528805
ATG3,heart_decompensation,0.27739313,0.8070403223,0.7980802331,0.08123671263,0.3970923722,0.88075346
YAP1,mood_disorders,-0.047394913,0.8490461191,0.8486290634,0.04269587621,-0.01348611061,0.8821471
FBXO30,body_rocking,0.27866036,0.8192760088,0.855214804,0.1651322842,,0.8228276
GSDMB,thyroid_carcinoma,0.38644284,0.7965546997,0.8234093819,0.1581875831,0.4478872418,0.8560319
ACTG1,binswanger_disease,0.42995116,0.8392399458,0.8586036643,0.1298368722,0.5606092811,0.87449527
INCENP,canavan_disease,0.1064987,0.8609630931,0.8648715284,0.06916543841,0.244567886,0.8827255
ZBED3-AS1,aneurysm,0.1447326,0.8025778313,0.744192356,0.08986447752,-0.00447958149,0.87659645
DUX4,hypsarrhythmia,0.12328124,0.7501289909,0.7866591844,0.1859842092,0.2758648396,0.7928959
PMCH,nonketotic_hyperglycinemia,0.016983569,0.8219043279,0.8051302332,0.0141746467,,0.85610926
PPP1R15B,internal_carotid_artery_stenosis,0.3037576,0.798216343,0.7898293798,0.05330600217,,0.81713915
TPK1,bardet-biedl_syndrome,0.56281847,0.8647349148,0.8251649078,0.1590211987,0.5577039123,0.87403363
SFRP5,sleep_wake_disorders,0.092821576,0.7818074196,0.8228310719,0.1494879276,0.2996457815,0.8619245
CHL1-AS2,congenital_ptosis,0.3064424,0.8661180185,0.8381771641,0,0.3118008375,0.88855445
SLC10A5,sudden_death,0.09525268,0.7920887345,0.7957039073,0.1460853219,,0.81470895
ARID3A,glut1_deficiency_syndrome,0.57146335,0.8664866606,0.8643192408,0.1597401202,0.5640522242,0.88556457
BCAS3,smith-magenis_syndrome,0.3940896,0.8769455928,0.8681401681,0.2058868557,,0.89967793
PSPH,waardenburg_syndrome,0.65562165,0.8377561512,0.775038024,0.06951273978,0.6143075824,0.8118285
IRX4,fetal_growth_retardation,0.22429618,0.7945878081,0.8210795416,0.185206145,,0.87759143
EIF2AK2,body_weight,-0.026565185,0.795091981,0.7849298942,0.1081045344,,0.8290444
MTHFD2,plexiform_neurofibroma,0.35131568,0.7839840325,0.8092262491,0.1045790687,0.2573247552,0.8448248
SLC10A2,nerve_pain,0.08316608,0.8016424848,0.7948519869,0.04083412513,,0.8183615
BDH2,metabolic_syndrome_x,0.34377354,0.852600367,0.8489090341,0.1291607618,0.5101934671,0.87326205
TMEM26,frontotemporal_lobar_degeneration,0.14814791,0.8027703443,0.7553487658,0.05381907523,0.2935971618,0.86288726
TPP2,hemangioblastoma,0.42897862,0.7622854837,0.8012444328,0.174376756,,0.81503665
SCN2B,encephalocraniocutaneous_lipomatosis,0.5404328,0.8555459689,0.8173329146,0.2337189168,0.5932602882,0.8779748
THY1,craniofacial_abnormalities,0.10732283,0.8205255471,0.7869307428,0.1093662456,0.2640841603,0.8436169
CCNB1IP1,enterovirus_infections,0.3622281,0.84648263,0.8237861043,0.01966568269,,0.84112716
CACUL1,mitochondrial_myopathies,0.36269823,0.8990280117,0.8214626253,0.1489295363,0.4528666735,0.8479752
EIF2B3,afibrinogenemia,0.2924165,0.8435959299,0.8451339423,0.08017175645,,0.9202104
TSPO,familial_glucocorticoid_deficiency,0.16990542,0.818601698,0.7834403643,0.09948528558,0.2260656357,0.8660077
KPNA3,evans_syndrome,0.46820918,0.8798657607,0.8794409053,0.1297082454,0.6208950877,0.87634945
DAXX,hypophosphatemia,0.0883605,0.8036155165,0.8055179243,0.06434619427,0.180206269,0.8064566
FRMPD4,reduced_exercise_tolerance,0.4328733,0.8040445334,0.8139449567,0.03095883504,0.5316716433,0.841754
CLCN5,rales,0.23482281,0.8308327043,0.8516597512,0.09002225101,0.1868805289,0.8360992
AIRN,eye_abnormalities,0.36584115,0.860002946,0.8622781955,0.09922130406,,0.893981
GABRG3,situs_inversus,0.103841804,0.808290885,0.7760474587,0.1769357324,0.1691569835,0.8310816
SIT1,opioid_abuse,-0.0060168384,0.8325063737,0.8204548296,0.1218044907,0.102078855,0.86842215
HRH1,peptic_esophagitis,0.39808655,0.8058122787,0.7869345959,0.1558579206,0.5452809334,0.8112179
ACAP3,polycystic_ovary_syndrome,0.15285672,0.830626218,0.8013206467,0.07341423631,,0.8724394
KYNU,polydactyly,0.17736624,0.8467656963,0.8154702825,0.1037515402,0.2555878758,0.8460845
MCTP2,severe_psychomotor_retardation,0.5338919,0.8340259495,0.795187405,0.08637709916,,0.8521447
VNN1,shock,-0.011279137,0.8791714421,0.8262561167,0.08255731314,-0.09142036736,0.8870726
EID1,cerebellar_ataxia,0.1861065,0.8265315667,0.8163068603,0.1138638854,,0.8740586
FSTL3,aplastic_anemia,0.12865917,0.8442939807,0.8263990422,0.0631987229,0.3158951402,0.9177266
ARRB1,tick-borne_infections,0.27567914,0.8426028648,0.8398780084,-0.01693028584,,0.90380067
BAG6,narcolepsy_1,0.3500367,0.8516050191,0.8196797685,0.1321239024,0.05877729505,0.8734516
SLU7,osteoma_cutis,0.29499426,0.8064745006,0.8455238371,0.06294608861,,0.88371843
CDH1,trichotillomania,0.14787969,0.8263403092,0.843506847,0.1743701845,0.2380049974,0.85987544
CASP9,periodontosis,0.28446198,0.8561327174,0.8464411751,0.03353730589,,0.8604917
PMEL,arsenic_poisoning,0.1974875,0.8678917456,0.8603067866,0.07536340505,0.3791441321,0.9130256
HBA2,ectopic_posterior_pituitary,0.20212045,0.7909551794,0.8010071035,0.1108545363,0.07145290077,0.8305798
ARID3B,narcolepsy_1,0.30004647,0.8884626544,0.8111378704,0.1223936751,0.1456249058,0.9110887
COX7A1,takayasu_arteritis,0.035542086,0.8710589583,0.7768170845,0.203844443,,0.8970233
AICDA,hydronephrosis,0.09994748,0.8481663938,0.8122491536,0.1261140853,0.007761314511,0.8866349
HOXD10,neurocutaneous_syndromes,0.4121531,0.8298624684,0.8113131521,0.1379508674,0.5136193037,0.86396945
ORC6,constrictive_bronchiolitis,0.44005248,0.7625351809,0.7845062735,0.1445569247,0.4252798855,0.8795124
CD82,aortic_valve_calcification,0.33186343,0.7949328692,0.7945624451,0.1490323842,0.4409226775,0.8840157
IFIT5,ciliopathies,0.22268334,0.8016522326,0.8756406174,0.183014214,0.4060956836,0.8943241
RPS4X,benign_rolandic_epilepsy,0.36899674,0.8164559053,0.8302979907,0.112713851,0.4273301065,0.8523201
ERCC5,childhood_absence_epilepsy,0.3371567,0.7770876989,0.8053953273,0.1418505311,0.5573223829,0.89616215
MIA,juvenile_hemochromatosis,0.17915311,0.7866931252,0.789736302,0.1187273711,0.359290868,0.8752186
KCNA4,quadriplegia,0.16598195,0.8301034253,0.8193718041,-0.05515568703,,0.8610627
BEST2,amphetamine_abuse,0.13044828,0.8057238651,0.8455256013,0.14479886,,0.8876977
CFB,drug_abuse,-0.008382244,0.7762556577,0.8162386409,-0.0453898944,0.1064017192,0.84917104
TAF4B,freeman-sheldon_syndrome,0.2995818,0.8381218679,0.8516463751,0.2077093124,,0.8928784
SIX1,inflammatory_breast_carcinoma,0.3293848,0.7949551575,0.801911486,0.06439188123,0.4994267225,0.84366655
MYH3,erectile_dysfunction,0.11394639,0.7786121085,0.7934585097,0.07454244047,0.21397762,0.8898852
SORCS3,microcornea,0.38025,0.8896690924,0.8664178872,0.2163184583,,0.8853375
TOMM40,leukocytosis,-0.04363518,0.8400228513,0.7924529402,0.01379860193,0.0001353565603,0.89488006
MT-ATP8,involuntary_movements,0.024376493,0.8244361223,0.8076889076,0.04600949213,0.3955447376,0.8421854
RALB,neurologic_symptoms,0.048111543,0.8123077703,0.7826482653,-0.02535485104,0.06830962747,0.84980154
HACL1,left_ventricular_outflow_tract_obstruction,0.2453154,0.8624559761,0.7916201777,0.1512134522,0.1063664854,0.87225384
CASP14,arthropathy,0.10213094,0.8558590841,0.8234518929,-0.0374497138,-0.03479641303,0.86027455
MNAT1,biliary_cirrhosis,0.18833992,0.802917689,0.7835599655,0.1574312299,,0.8545632
RUNX1,c1q_deficiency,0.28810656,0.8822055329,0.8780063525,0.09620781988,0.2689148784,0.89158666
SYCP1,pain,-0.019420518,0.83128012,0.8155555709,0.03745187074,,0.8230468
RPL21,monoplegia,0.18186499,0.8648069412,0.8114051703,0.1009355709,,0.8541236
INS,endometrial_adenocarcinoma,0.10513573,0.7145258438,0.4830916091,0.07779036462,0.1608394086,0.8179723
RPL27,cafe-au-lait_spots,0.33637273,0.8036476079,0.7486519436,0.1105973646,,0.8725307
PRPS1,postherpetic_neuralgia,0.13946779,0.8446041338,0.8237650219,0.1045543775,0.3849680424,0.8575192
TNR,generalized_seizures,0.06838175,0.7853631613,0.8243698821,0.06980956346,0.1675731838,0.86349684
ABCC8,galactorrhea,0.2421394,0.8403500531,0.8502826619,0.1839778721,0.2852971852,0.9027828
IBD5,growth_retardation,0.10166903,0.7640288514,0.8442502867,0.05449812487,0.209974736,0.8754934
NHEJ1,digeorge_syndrome,0.47700903,0.8370380756,0.8155133433,0.2155058235,,0.88965493
VIL1,age_related_macular_degeneration,0.23558658,0.8170578935,0.7611682267,-0.01705797575,0.3619140685,0.82979363
CXCR2,telangiectasis,0.09388767,0.8080194308,0.8118756064,0.1119803488,0.2091883719,0.85100484
CIDEC,mental_deficiency,0.2934062,0.8500275061,0.8761059623,0.1041415855,0.323464036,0.86748344
BEX4,prenatal_alcohol_exposure,0.24461827,0.7846366328,0.8074963096,0.1485399306,0.2538513243,0.8337959
SH3BP2,hematopoietic_neoplasms,0.355474,0.8262464673,0.7574228972,0.223507911,0.4688267112,0.86244565
GJB1,hypokalemic_periodic_paralysis,0.5321289,0.8493045748,0.8215466082,0.2880743146,0.417465508,0.8588737
ACTBP2,macrocephaly,0.14964303,0.8623499052,0.8325046703,0.1050981358,0.01147499494,0.8945327
TBC1D24,endometrioma,0.25920516,0.8220103338,0.817623844,0.09764964134,0.2525830865,0.8704008
SLC17A6,ovarian_cysts,0.27550247,0.8388462136,0.8130323962,0.08316893876,,0.87501216
NKRF,seminoma,0.23978242,0.8272766306,0.87517516,0.05848186836,0.2801573575,0.8841592
ZMYM3,rheumatoid_arthritis,0.10656442,0.8034013207,0.7514062694,0.07683876157,-0.001923123375,0.8782413
SLC25A10,aura,0.08797043,0.8342861095,0.7128552896,0.04474454001,,0.8212044
FGB,intracranial_arteriovenous_malformation,0.17858818,0.7788472748,0.7584835613,0.0921041593,,0.83844286
COG4,giant_cell_glioblastoma,0.050649174,0.8006873434,0.8087316587,0.1967330128,,0.8735347
OLFM2,neurodegenerative_disorders,0.09807132,0.8612163947,0.8090317505,0.16880925,0.1844859272,0.86711895
EIF4E3,eye_abnormalities,0.51248336,0.8180699968,0.7984719924,0.1244915202,0.4191021323,0.87876594
RP9,ventricular_fibrillation,0.032282908,0.774095601,0.7593793773,0.006136776879,,0.8212398
SELPLG,alobar_holoprosencephaly,0.4365225,0.8698938739,0.8493995648,0.03772209585,0.4742493629,0.88535225
MGAT1,gastroesophageal_reflux_disease,-0.005835607,0.8355547921,0.7601436576,0.09893531352,,0.8341311
CPNE7,primary_pigmented_nodular_adrenocortical_disease,0.6048408,0.8038642301,0.8178187929,0.1741559207,,0.83065933
ST13,morning_glory_syndrome,0.1247526,0.8426841985,0.8174366223,0.01044430118,,0.8861033
UTF1,childhood_overweight,0.40146795,0.8420154588,0.8425858224,0.1740729213,0.3857929409,0.9083035
MAP1B,lathosterolosis,0.2091133,0.803279268,0.8487067431,0.1445288211,0.02580114454,0.88495326
FXYD2,septicemia,0.18955281,0.8754150936,0.8691872351,0.06151780114,0.2419901341,0.87909883
SLC19A3,intestinal_perforation,0.4109034,0.8284044548,0.8115777182,0.08406939358,0.6130495071,0.84456193
TLX1,vascular_diseases,0.2852012,0.7949524969,0.8366426868,0.0534739159,0.1890958548,0.8414639
DR1,global_developmental_delay,0.07874967,0.8044585932,0.8456688472,0.05578803271,0.2802045345,0.89979976
SLC22A1,myxoma,0.21788044,0.8447567427,0.8334986329,0.05535812676,0.3194023073,0.85300505
PRCC,atherosclerosis,0.09732346,0.7365987253,0.7558767983,0.09726952761,0.07176042348,0.86006135
RHCE,social_anhedonia,0.22474702,0.8399428334,0.8357786293,0.09741780162,,0.90372205
WNT4,squamous_cell_carcinoma,0.20410402,0.7348909482,0.7926659972,0.09488712251,0.1977115273,0.8847532
PKDCC,retinol_deficiency,0.38631117,0.8068523997,0.8414226197,0.1174507588,,0.85952127
GZMK,graft-vs-host_disease,0.21887739,0.8462682375,0.7896323301,0.2054138333,,0.94944566
RBPMS,colorectal_neoplasms,0.38125175,0.8280524515,0.8238656837,0.100380592,,0.8378551
KCNJ8,epileptic_encephalopathy,0.40174007,0.820713976,0.7817819729,0.1670763344,0.4619878829,0.82372385
CAMK1D,atherogenesis,0.20980297,0.8490395887,0.8062725416,-0.05786553025,,0.8780731
TGFBR1,pleural_diseases,0.24590981,0.8065052454,0.8231727329,0.1067956984,0.2556865811,0.85686046
DSC1,primary_sclerosing_cholangitis,0.13500327,0.7973414566,0.8038357574,0.09870412946,0.2527343631,0.86666787
PPP1R3C,adenocarcinoma,0.24855186,0.8364321725,0.8051965147,0.2118402421,,0.8428653
CSK,intracranial_aneurysm,-0.0018539354,0.7519480707,0.7287422726,0.08445163816,0.1699665487,0.80987823
NETO1,virus_diseases,0.24353832,0.8380861242,0.8614408121,0.1202182695,,0.84310496
MNX1-AS1,drug_eruptions,0.5947739,0.8662676536,0.8028421341,0.138578102,0.6954782009,0.8531551
NPY,graves_disease,0.072921574,0.8548321352,0.8564088681,0.09085193276,0.1956810057,0.90135163
NUP153,unilateral_nasal_obstruction,0.23422456,0.8394808509,0.796318306,0.1355792731,0.2959402204,0.8847271
FUZ,cortical_dysplasia,0.22318488,0.75112999,0.7881753592,0.1142944694,,0.89648974
GLUD1,eosinophilia,-0.014338242,0.8811998426,0.8272698416,0.1175512001,0.06081753597,0.8971214
ACVR1,prune_belly_syndrome,0.3186959,0.8490596502,0.8160185492,0.1915004849,0.4556515515,0.8872833
MICU1,opiate_addiction,0.39911833,0.8770230857,0.8580161081,0.06341911107,,0.88829786
SLC16A2,infarction,0.05390977,0.8168795083,0.8023423662,0.07914898545,0.0673199892,0.8659885
CUX1,dyskeratosis_congenita,0.31679055,0.8537979766,0.8183413525,0.1516851783,0.3041790128,0.8875327
ELOVL5,thalassemia_intermedia,0.15971848,0.8499173875,0.8125325532,0.1240070686,0.5280126333,0.8746439
CDH22,wolff-parkinson-white_syndrome,0.07087712,0.8686428744,0.8129294746,0.2320941538,0.1404320449,0.8495381
ADPGK,metabolic_acidosis,0.071370244,0.7952772448,0.8415026284,0.1415939927,0.09404659271,0.8473777
CDH11,bleeding_tendency,0.17324856,0.8402766979,0.8708770725,0.1483683586,0.2552504241,0.83394265
MEGF8,anuria,0.1686902,0.8991576233,0.8675974287,0.07631974667,,0.8729907
ALDOC,osteoporosis,0.009855572,0.8137140034,0.7829115657,-0.07220004499,-0.04490178451,0.8938041
DISC1,drug_overdose,0.11723989,0.797170285,0.8129560673,0.1457297504,0.2446540594,0.8697428
PRSS1,paroxysmal_kinesigenic_choreoathetosis,0.23448378,0.8329294268,0.8168212455,0.215019539,0.2344334424,0.85137355
ANKRD26,neurofibromatosis-noonan_syndrome,0.20734555,0.8427611377,0.8456618072,0.1469906867,0.3831426501,0.8834113
SLAMF8,opioid_abuse,-0.010626942,0.8003411692,0.8055079418,0.1624387503,,0.86629164
ARID4A,chondromalacia,0.42447364,0.8782427564,0.8372240515,0.08003479242,,0.88183975
HK2,virus_diseases,0.12385614,0.8230710575,0.8825185604,0.0409864299,,0.84969276
CRHBP,chronic_depression,-0.013722478,0.7974689217,0.8111715734,0.2023820281,0.4722312093,0.8261894
AGBL4,follicular_adenoma,0.53928006,0.8167604254,0.8301191721,0.008697157726,,0.90421426
TRIM39,classical_galactosemia,0.5556655,0.8156802664,0.7957710669,0.1196435243,,0.88561016
AATF,achromatopsia,0.3423276,0.8654197649,0.8762327024,0.1949728429,0.5456209183,0.94525546
UBE4B,male_pseudohermaphroditism,0.3716278,0.8347125918,0.7550784022,0.1098661795,0.2155340314,0.8611899
ANGPTL3,hb_h_disease,0.4038896,0.9160133188,0.8713653356,0.1531831771,0.5041122437,0.85102963
EIF5,anoxic_encephalopathy,0.3304037,0.7856864947,0.8193426181,0.08657990396,0.3247752786,0.8858004
CNN2,pancreatitis,-0.026503924,0.7512222936,0.820169438,0.1312710643,,0.7966709
